"","LakeID","Expt","Year","DDload","TotLoad","TP","Chl","Secchi","Hyper","Pexport"
"305",3,2,1994,776.4,5025.75763080108,0.0475063510490385,16.05799725026,1.05190327665235,0.178450633704649,4905.66400003818
"306",3,2,1995,1038.8,5963.91433607045,0.0489372697459849,16.8565956801272,1.05283847885866,0.193816341134126,5609.8643429422
"307",3,2,1996,3245.8,14068.7108384804,0.0658107951611863,26.8609415484877,1.04641951497557,0.398345516145885,12639.6710104185
"308",3,2,1997,481.19,4220.21731758576,0.0462598635725751,15.3722066721521,1.05150379198813,0.165508134595844,4274.72113923303
"309",3,2,1998,1550.7,8526.98477165522,0.0537962878524712,19.6457069315159,1.05044796934925,0.249424532339478,7856.24451936576
"310",3,2,1999,556.16,4127.86098299134,0.04584121306831,15.1440634576426,1.05365814143636,0.161258918871497,4058.99001186586
"311",3,2,2000,3380.9,14219.5771201309,0.0660999714762672,27.037353743772,1.0467094640076,0.401944246952124,12743.7123848672
"312",3,2,2001,1036.1,5204.30959338243,0.0479421022168004,16.2999499549152,1.05081450085649,0.183074187369107,5122.33240788854
"313",3,2,2002,290.4,3226.98277203934,0.0443268566321063,14.3285588828497,1.05461686258801,0.146319477560488,3261.84178638724
"314",3,2,2003,309.77,2891.30519682185,0.0435499248079355,13.9163801341539,1.05686113305228,0.13892678125646,2842.23452490296
"315",3,2,2004,1221.2,7175.37742432427,0.0508073756172489,17.9169534269261,1.05434596111742,0.214643716120614,6499.78319962483
"316",3,2,2005,449.06,3097.39339514414,0.0438974188014669,14.100195123045,1.05654524169162,0.142209923152143,3030.82765860901
"317",3,2,2006,1112.2,6740.39187024703,0.0500245948450857,17.4709404480239,1.05455609489117,0.205828982418406,6131.33746760671
"318",3,2,2007,1118.1,8764.30841223267,0.054034214001028,19.784905429939,1.05180927727603,0.252260339331672,7960.96320029174
"319",3,2,2008,1946.2,11733.7305208944,0.0604917728455229,23.6305561334113,1.04787645097341,0.331689137013686,10639.8115144392
"320",3,2,2009,782.15,5882.37392295156,0.0490694044575032,16.9309178431175,1.05083767173333,0.195261167021337,5673.85026642279
"321",3,2,2010,1439.7,9575.35302965806,0.0559598702872322,20.9189733579266,1.04921416540457,0.275509233207601,8791.91671391616
"322",3,2,2011,312.58,4141.74463493123,0.0459446220521355,15.2003107153612,1.0530109993777,0.162303812685032,4112.45945987441
"323",3,2,2012,384.82,3539.0278005322,0.0446989260868903,14.5274702280682,1.05548049638349,0.149926061443569,3460.19244917938
"324",3,2,2013,1828.5,8725.64541798357,0.0538874742964401,19.699030070879,1.05231531923774,0.250510327779945,7896.43313751709
"325",3,3,1987,1923.3,8336.79159125693,0.0546101682946795,20.1227396141242,1.04264556984773,0.259160506356798,8212.56151275318
"326",3,3,1988,640.72,3915.83692120596,0.0459916438238524,15.225910248794,1.04981499280122,0.162779964157977,4136.7331093689
"327",3,3,1989,1011.5,4653.64098615447,0.046776525139609,15.6552992796907,1.05288331268017,0.170820695337489,4538.28186030144
"328",3,3,1990,1092.8,4904.9812835804,0.0470062037415396,15.7816802343745,1.05424654461694,0.173206216408134,4654.51271965459
"329",3,3,1991,1764.5,7255.83037572544,0.0511452726219838,18.1104001544249,1.05293788760942,0.218489427118616,6657.07653847098
"330",3,3,1992,885.14,4374.26423327274,0.0460956099283296,15.2825620986403,1.05472835628735,0.163835001823913,4190.31466827364
"331",3,3,1993,5550.2,20252.2321207627,0.0823639392584847,36.8928013672223,1.04214489700107,0.587798073113469,17963.7654597266
